,name,locality,region,postal_code,latitude,longitude,dgcr_id,year_established,tee_type,basket_type,holes,length,hours_to_play,multiple_layouts,hills,woods,par,sse,difficulty,rating,rating_count
2398,Harrisville DGC,Harrisville,UT,84404,41.283986,-111.984908,6840,2014,Concrete,Basket,9,2087,1.73,True,0,1,27,20.4,-0.7333333333333335,3.5,4
15,Abrams Park,Ridgefield,WA,98642,45.818706,-122.738667,9183,2017,Concrete,DISCatcher,9,2086,1.73,True,2,2,27,21.8,-0.5777777777777777,2.75,2
6301,Victory Park,Slatington,PA,18080,40.743534,-75.60891,36,2005,Gravel,DISCatcher,18,2086,1.73,True,1,1,54,44.1,-0.5499999999999999,1.95,11
1043,Chilton DGC,Chilton,WI,53014,44.029182,-88.172061,9377,2017,Concrete,Mach New 2,9,2086,1.73,False,0,0,27,20.2,-0.7555555555555556,1.75,2
3044,Kokosing Dam DGC,Fredericktown,OH,43019,40.503186,-82.577715,9070,2017,Mixed,Mach 2,9,2085,1.73,False,0,0,27,20.2,-0.7555555555555556,1.67,3
4527,Pinnacle Park,Georgetown,TX,78626,30.607264,-97.652718,3147,2008,Gravel,DISCatcher,9,2084,1.73,False,1,0,28,20.2,-0.8666666666666667,1.94,9
5188,School Street Park,Agawam,MA,01001,42.076135,-72.592185,7056,2014,Grass,DISCatcher,9,2083,1.73,False,0,0,28,20.2,-0.8666666666666667,1.5,4
6012,Tioga Park ,Tioga,ND,58852,48.399242,-102.932518,5613,2012,Grass,DISCatcher,9,2080,1.72,False,0,1,27,21.5,-0.6111111111111112,2.83,3
6207,University of St. Mary,Leavenworth,KS,66048,39.277683,-94.903735,4181,2006,Dirt,Lightning DB-5,9,2080,1.72,True,1,1,27,19.5,-0.8333333333333334,2.46,12
4434,Pennyland Park,Wamego,KS,66547,39.206638,-96.312838,1673,1999,Grass,Basket,9,2080,1.72,False,1,1,27,21.5,-0.6111111111111112,3.17,3
3056,Kuemmel Park DGC,Glasgow,MO,65254,39.231465,-92.841089,8975,2016,Natural,Home Made,9,2079,1.72,False,1,0,28,20.2,-0.8666666666666667,1.5,1
2650,Howling Coyote DGC,Bothell,WA,98011,47.750636,-122.208138,4111,2010,Dirt,Basket,10,2079,1.72,False,1,2,30,25.2,-0.4800000000000001,3.05,28
5212,Screamin' Eagle DGC,Irene,SD,57037,43.085223,-97.154998,9790,2017,Concrete,DISCatcher,9,2078,1.72,False,1,0,27,20.2,-0.7555555555555556,2.5,1
1854,Faribault Middle School,Faribault,MN,55021,44.269819,-93.278131,5485,2012,Concrete,Basket,9,2076,1.72,False,0,0,27,20.2,-0.7555555555555556,2.0,2
4547,Pioneer Park DGC,Evans,CO,80620,40.379554,-104.739709,2848,2008,Natural,DISCatcher,9,2073,1.72,False,0,0,27,20.2,-0.7555555555555556,1.85,10
2389,Harp Elementary School DGC,Springdale,AR,72764,36.161,-94.096,6830,2014,Grass,DISCatcher,9,2070,1.72,False,0,0,27,20.2,-0.7555555555555556,1.5,1
5445,South Dakota State U. DGC,Brookings,SD,57006,44.318536,-96.775002,1798,2006,Concrete,Basket,9,2069,1.72,False,0,0,27,20.2,-0.7555555555555556,2.3,5
805,Camp Riversite DGC,Sheboygan Falls,WI,53085,43.642243,-87.892855,9488,2017,Grass,DISCatcher,9,2068,1.72,False,0,0,27,20.2,-0.7555555555555556,2.0,1
4021,New Hanover Community Park,Gilbertsville,PA,19525,40.298042,-75.597264,2450,2005,Concrete,Mach 3,9,2065,1.72,True,0,1,27,21.4,-0.6222222222222223,1.42,13
96,American Legion Park,Glasgow,KY,42141,37.007568,-85.924088,332,2003,Concrete,Prodigy,9,2065,1.72,False,0,0,33,20.1,-1.4333333333333331,2.1,5
1904,Firebird DGC,Coulter,IA,50431,42.734752,-93.370491,1262,2005,Concrete,Chainstar,9,2065,1.72,False,0,1,27,21.6,-0.5999999999999999,2.0,5
4070,Noble E. Young DGC,Tyler,TX,75701,32.315436,-95.33412,5702,2012,Concrete,DISCatcher,9,2064,1.72,False,0,0,27,20.1,-0.7666666666666665,2.64,7
5361,Simpson Park DGC,Mechanicsburg,PA,17055,40.164609,-76.976116,10216,2018,Natural,DGA,9,2064,1.72,False,1,0,28,20.1,-0.8777777777777777,1.25,2
50,Aitkin City Park,Aitkin,MN,56431,46.529668,-93.710235,3937,2010,Grass,Mach 2,9,2063,1.72,False,0,0,27,20.1,-0.7666666666666665,1.8,5
5973,Thornhill DGC,Edmond,OK,73012,35.671773,-97.548838,10617,2018,Dirt,Mach X,9,2063,1.72,False,1,1,27,21.4,-0.6222222222222223,1.5,1
4616,Portsmouth Coast Guard Base,Portsmouth,VA,23703,36.88068,-76.360527,4716,2010,Grass,DISCatcher,9,2063,1.72,True,0,0,27,20.1,-0.7666666666666665,1.5,1
27,Adams Lake DGC,West Union,OH,45693,38.813273,-83.521525,11132,2019,Natural,Mach 3,9,2061,1.72,False,1,0,26,20.2,-0.6444444444444445,2.5,1
4317,Owl Creek Elementary DGC,Fayetteville,AR,72704,36.069819,-94.21845,6073,2012,Grass,DISCatcher,9,2060,1.72,True,0,0,27,20.1,-0.7666666666666665,2.17,3
5633,Story City Park,Story City,IA,50248,42.18697,-93.587154,1876,2005,Concrete,DGA,9,2060,1.72,False,0,1,34,21.2,-1.4222222222222223,2.0,5
3349,Lincoln Trail College DGC,Robinson,IL,62454,39.019159,-87.689942,6958,2014,Concrete,Lightning DB-5,9,2060,1.72,False,0,0,27,20.1,-0.7666666666666665,1.5,2
3748,Miami U Hamilton,Hamilton,OH,45011,39.376844,-84.563355,9802,2018,Gravel,MVP Black Hole,9,2060,1.72,False,0,1,27,21.4,-0.6222222222222223,2.67,3
3218,Lambs Creek,Menomonie,WI,54751,44.9695,-91.875368,2445,2007,Concrete,DISCatcher,9,2057,1.72,False,1,2,29,22.7,-0.7000000000000001,3.61,18
5919,The Ram,Bluefield,VA,24605,37.244328,-81.247508,7997,2015,Grass,DISCatcher,9,2054,1.71,False,1,0,27,20.1,-0.7666666666666665,2.75,2
4613,Porter Park DGC,Mesquite,TX,75150,32.82692,-96.605358,2785,2008,Concrete,DISCatcher,9,2054,1.71,False,1,0,27,20.1,-0.7666666666666665,2.97,29
3083,LaGrange DGC,La Grange,WY,82221,41.63666,-104.164692,4429,2010,Natural,Lightning DB-5,9,2053,1.71,False,0,0,25,20.1,-0.5444444444444443,1.75,2
6271,Vaughn Monson Memorial,Reeve,WI,54004,45.23831,-92.12815,2464,2006,Grass,DISCatcher,10,2051,1.71,False,0,1,30,22.8,-0.72,3.0,6
2036,Franklin Park ,Boston,MA,02130,42.298027,-71.099064,9751,2017,Natural,Mach X,9,2050,1.71,False,2,2,28,22.7,-0.588888888888889,1.5,3
2139,George S. Mickelson Middle School,Brookings,SD,57006,44.293538,-96.774852,3340,2009,Grass,Mach 3,9,2049,1.71,False,0,0,27,20.1,-0.7666666666666665,1.5,2
3231,Larry Murray Park,Malcolm,NE,68402,40.904696,-96.862076,4960,2011,Grass,Mach New 2,9,2048,1.71,False,0,1,27,21.3,-0.6333333333333333,2.67,9
4922,Riverside Park DGC,Kenyon,MN,55946,44.273544,-92.991639,3077,2008,Grass,DISCatcher,9,2048,1.71,False,0,1,28,21.3,-0.7444444444444444,3.0,5
4046,Nibley City DGC,Nibley,UT,84321,41.688564,-111.861497,6877,2014,Concrete,DISCatcher,9,2046,1.71,False,0,0,27,20.1,-0.7666666666666665,2.5,4
168,Armour City Park,Armour,SD,57313,43.327558,-98.348381,6825,2013,Natural,DGA,9,2045,1.71,False,0,0,27,20.1,-0.7666666666666665,2.0,1
4736,Ravine Park DGC,Attica,IN,47918,40.290624,-87.235833,6912,2014,Natural,Mach 3,9,2045,1.71,False,1,0,33,20.1,-1.4333333333333331,2.17,3
3715,Memorial Park,Wilsonville,OR,97070,45.297483,-122.757559,8389,2016,Concrete,Mach X,9,2045,1.71,False,1,0,27,20.2,-0.7555555555555556,2.95,11
1543,Dorton Park DGC,Concord,NC,28025,35.409069,-80.675934,281,2001,Concrete,DISCatcher,9,2045,1.71,True,0,0,28,20.6,-0.8222222222222221,1.81,36
1839,Fairy Lake DGC,Sauk Centre,MN,56378,45.781988,-94.985551,2685,2008,Grass,DISCatcher,9,2045,1.71,False,0,1,27,21.3,-0.6333333333333333,2.75,8
1364,Cushman Cruise DGC,Hoodsport,WA, 98548,47.416128,-123.195609,10993,2019,Dirt,Chainstar,9,2045,1.71,False,0,1,27,21.3,-0.6333333333333333,4.0,2
307,Baughman-Belatti Park DGC,Madison,SD,57042,44.007389,-97.093075,5732,2012,Grass,Mach 5,9,2044,1.71,False,0,0,30,20.1,-1.0999999999999999,1.75,2
844,CAPA Field,Gunpowder,MD,21010,39.387187,-76.309156,8943,2016,Grass,DISCatcher,9,2041,1.71,False,0,0,29,20.1,-0.9888888888888887,1.0,2
4757,Red Neck DGC,Confluence,PA,15424,39.814387,-79.334936,3320,2009,Gravel,Mach 5,9,2040,1.71,False,0,1,27,21.3,-0.6333333333333333,2.21,7
4721,Randall Creek DGC,Pickstown,SD,57367,43.051548,-98.553924,1728,2006,Grass,Basket,9,2036,1.71,False,0,1,29,21.3,-0.8555555555555555,2.5,2
2741,Inman DGC,Inman,KS,67546,38.231,-97.771,8170,2016,Concrete,DISCatcher,9,2036,1.71,True,0,0,27,20.1,-0.7666666666666665,2.83,3
1074,City Beach DGC,Anderson,SC,29621,34.57113,-82.684221,1119,2007,Woodchips,DISCatcher,9,2035,1.71,False,0,1,27,21.3,-0.6333333333333333,1.69,8
4664,PS New Kensington DGC,Upper Burrell,PA,15068,40.5505,-79.696,8798,2016,Grass,Mach 3,9,2034,1.71,False,1,0,29,20.6,-0.9333333333333331,2.0,4
1842,Falcon Elementary School of Tech DGC,Peyton,CO,80831,38.928,-104.603,8737,2016,Natural,DGA,9,2033,1.71,False,0,0,27,20.0,-0.7777777777777778,2.0,1
2390,Harrah Lions Park,Harrah,OK,73045,35.475009,-97.170419,3572,2009,Natural,Mach New 2,9,2032,1.71,True,0,1,27,21.3,-0.6333333333333333,2.77,13
4575,Pleasant Run Creek Park,Bolivar,TN,38008,35.277829,-89.018666,9585,2017,Gravel,DISCatcher,9,2031,1.71,True,1,0,27,20.0,-0.7777777777777778,2.0,1
6586,Wildwood Park,Marshfield,WI,54449,44.650233,-90.18365,765,1991,Concrete,Basket,9,2030,1.7,False,0,1,35,21.3,-1.5222222222222221,1.95,11
4643,Presho DGC,Presho,SD,57568,43.905691,-100.060382,8220,2015,Natural,Mach 5,9,2030,1.7,False,0,0,27,20.0,-0.7777777777777778,1.0,1
161,Arkansas Tech University,Ozark,AR,72949,35.498,-93.84,5920,2012,Grass,DISCatcher,9,2030,1.7,False,0,0,27,20.0,-0.7777777777777778,2.75,2
4875,River's Edge DGC,Granite Falls,MN,56241,44.809748,-95.536546,5908,2012,Concrete,Mach 5,9,2028,1.7,True,0,0,27,20.0,-0.7777777777777778,3.13,4
6145,Twin Lakes Park,Nowthen,MN,55330,45.330467,-93.508385,4091,2010,Dirt,DISCatcher,9,2025,1.7,False,0,1,27,21.2,-0.6444444444444445,2.38,8
5955,The Wedge,Reno,NV,89511,39.4,-119.76,8592,2016,Rubber,DISCatcher,9,2025,1.7,False,1,0,27,20.0,-0.7777777777777778,2.4,5
4115,North Shore Channel Trail DGC,Lincolnwood,IL,60712,42.006534,-87.711279,5640,2012,Concrete,DISCatcher,9,2020,1.7,False,0,0,26,20.4,-0.6222222222222223,1.5,16
4770,Redeemed by Grace DGC,St. Joseph,MI,49085,42.042737,-86.448865,11066,2019,Turf,Prodigy,9,2020,1.7,False,0,1,27,21.2,-0.6444444444444445,3.0,2
4859,River DGC,Belmond,IA,50421,42.846029,-93.618869,1745,2005,Concrete,Chainstar,9,2020,1.7,False,0,1,27,21.2,-0.6444444444444445,2.83,3
6480,West Unity Memorial Park,West Unity,OH,43570,41.591575,-84.430365,9999,2018,Grass,Dynamic Veteran,9,2017,1.7,False,0,0,27,20.0,-0.7777777777777778,2.75,4
2604,Holmes Park,Greenville,SC,29609,34.880553,-82.368901,1365,2002,Concrete,DISCatcher,9,2017,1.7,False,1,0,27,20.0,-0.7777777777777778,2.42,19
3263,Lees McRae College,Banner Elk,NC,28604,36.156807,-81.869987,9440,2017,Grass,DISCatcher,9,2017,1.7,False,0,0,27,20.0,-0.7777777777777778,1.5,1
1909,Firemans Park,Columbus,WI,53925,43.329534,-89.021662,7631,2015,Natural,Basket,6,2016,1.7,False,0,0,19,16.1,-0.4833333333333331,1.88,4
1734,Ellery Park DGC,Rugby,ND,58368,48.367654,-100.004437,8922,2016,Grass,Mach 5,9,2012,1.7,False,0,1,27,21.2,-0.6444444444444445,1.75,2
4194,Oakwood Park,Lake Mills,IA,50436,43.413005,-93.531418,1634,2003,Grass,DISCatcher,9,2010,1.7,False,0,1,27,20.9,-0.6777777777777779,2.0,2
3724,Memorial Park DGC,Manito,IL,61546,40.416915,-89.776604,1546,2006,Concrete,DISCatcher,9,2010,1.7,False,0,0,31,19.9,-1.2333333333333334,2.17,6
2989,Kickapoo State Park,Danville,IL,61832,40.138321,-87.738144,2793,1979,Grass,Object,9,2010,1.7,False,0,0,22,19.9,-0.2333333333333335,1.7,5
1549,Douglas Community DGC,Douglas,WY,82633,42.745507,-105.376792,8003,2015,Natural,Home Made,9,2010,1.7,False,0,0,26,19.9,-0.6777777777777779,2.0,2
4448,Peru State College DGC,Peru,NE,68421,40.46874,-95.73356,7753,2014,Concrete,Home Made,9,2010,1.7,False,2,1,27,21.2,-0.6444444444444445,3.0,1
4819,Rice University DGC,Houston,TX,77005,29.714148,-95.402193,4205,2001,Natural,Mach 3,9,2008,1.7,False,0,0,27,19.9,-0.7888888888888891,1.5,13
6578,Wilderness Presidential Resort,Spotsylvania,VA,22553,38.310599,-77.654843,5561,2012,Natural,DISCatcher,9,2008,1.7,False,1,0,27,19.9,-0.7888888888888891,2.0,2
6603,Williams Day Camp ,Wilson,NC,27893,35.743891,-77.932827,6926,2014,Mixed,DISCatcher,9,2008,1.7,True,0,2,27,21.7,-0.588888888888889,2.42,6
1917,First Congregational Church DGC,Laurel,MT,59044,45.662353,-108.777534,11008,2019,Mixed,DISCatcher,9,2006,1.7,False,0,0,27,19.9,-0.7888888888888891,1.5,2
6732,Xerox DGC,Wilsonville,OR,97070,45.324121,-122.765334,9224,2017,Natural,Mach 2,9,2005,1.7,False,0,1,27,21.1,-0.6555555555555554,2.6,5
2666,Hull DGC,Hull,IA,51239,43.190433,-96.140882,8476,2014,Natural,DISCatcher,9,2005,1.7,False,0,0,27,19.9,-0.7888888888888891,2.0,1
2194,Goodfellow AFB,San Angelo,TX,76908,31.429981,-100.41476,4312,2009,Grass,DISCatcher,9,2001,1.69,False,0,0,27,19.9,-0.7888888888888891,2.5,1
4537,Pioneer Park,Brandon,SD,57005,43.597308,-96.563848,1689,2005,Concrete,DISCatcher,9,2000,1.69,False,1,0,29,23.5,-0.6111111111111112,3.06,8
1949,Flying Armadillo - Gold,San Marcos,TX,78666,29.952021,-97.965411,7821,2015,Natural,DISCatcher,18,2000,1.69,False,0,1,36,34.4,-0.08888888888888896,4.28,9
695,Bureau County Metro Center,Princeton,IL,61356,41.368057,-89.474727,1050,2007,Grass,DISCatcher,9,2000,1.69,False,0,0,31,21.2,-1.088888888888889,0.88,4
6209,University of West Georgia,Carrollton,GA,30117,33.573197,-85.108364,1946,2005,Dirt,DISCatcher,9,2000,1.69,False,0,0,27,20.6,-0.7111111111111109,1.58,13
1967,Forest Home Church,Jonesboro,AR,72401,35.814801,-90.690346,9630,2018,Natural,DISCatcher,9,2000,1.69,False,1,1,27,21.1,-0.6555555555555554,2.25,2
1955,Foley High School,Foley,MN,56329,45.671944,-93.907056,1271,2005,Grass,Mach 2,9,1998,1.69,False,0,0,35,19.8,-1.6888888888888889,1.25,4
767,Camp Branch DGC,Smithville,MO,64089,39.409224,-94.523642,3528,2008,Grass,Home Made,9,1998,1.69,False,0,1,27,21.1,-0.6555555555555554,2.38,4
6763,Zeeland Christian School,Zeeland,MI,49464,42.809306,-86.027482,5558,2012,Natural,DN Liberty,9,1996,1.69,False,0,0,27,19.9,-0.7888888888888891,1.33,6
1817,Ewing Park ,Mount Vernon,MO,65712,37.1155,-93.801366,7054,2014,Rubber,Monkey Trap,9,1996,1.69,False,1,0,27,19.8,-0.7999999999999999,3.0,3
2153,Gilbert Park DGC,Altamont,IL,62411,39.053793,-88.741604,4178,2010,Natural,Mach 2,9,1996,1.69,False,0,0,28,19.9,-0.9000000000000001,1.63,8
2206,Gordon Moore Park,Alton,IL,62002,38.906568,-90.111156,4057,2010,Grass,DISCatcher,9,1995,1.69,False,0,0,36,19.9,-1.788888888888889,1.91,11
6445,Wenatchee Rotary Park,Wenatchee,WA,98801,47.442754,-120.34742,1992,2005,Concrete,DISCatcher,9,1991,1.69,False,0,0,29,19.9,-1.0111111111111113,1.94,8
917,Cedar Park Middle School,Cedar Park,TX,78613,30.476315,-97.835537,6687,2014,Grass,DISCatcher,9,1990,1.69,False,0,0,29,19.8,-1.0222222222222221,1.83,3
4058,Night Heron Park DGC,Kiawah Island,SC,29455,32.599,-80.101,5324,2011,Natural,DISCatcher,9,1988,1.69,False,0,1,27,21.1,-0.6555555555555554,2.44,9
5416,Smuttynose Brewing DGC,Hampton,NH,03842,42.945647,-70.854686,7978,2015,Gravel,Mach 5,9,1987,1.69,False,1,1,27,21.1,-0.6555555555555554,2.6,5
5148,Sandy Pines - Phase 3,Hopkins,MI,49328,42.679823,-85.805436,7925,2015,Mixed,Chainstar,9,1986,1.69,False,1,2,27,22.3,-0.5222222222222221,3.0,2
2559,Hills Park DGC,Sheldon,IA,51201,43.191102,-95.852532,5652,2011,Concrete,Basket,9,1983,1.69,False,0,1,35,21.0,-1.5555555555555556,2.33,3
242,Bacon Memorial Park,Poplar Bluff,MO,63901,36.76673,-90.4112,7098,2014,Grass,DGA,9,1980,1.69,False,1,0,27,19.8,-0.7999999999999999,2.5,1
1689,Echo Bluff ,Spring Valley,IL,61362,41.334255,-89.273658,3438,2009,Woodchips,Other,9,1980,1.69,False,0,0,34,20.2,-1.5333333333333334,0.7,5
5303,Sherwood Forest Park,Sherwood,OH,43556,41.287186,-84.547874,3312,2009,Grass,Mach 3,9,1976,1.68,False,0,0,32,20.2,-1.3111111111111111,1.91,11
1973,Forestry Park,Bottineau,ND,58318,48.823621,-100.450798,4183,2010,Grass,Home Made,9,1975,1.68,False,0,0,36,19.8,-1.7999999999999998,2.1,5
952,Central Lakes College,Brainerd,MN,56401,46.345719,-94.215934,6037,2012,Grass,DGA,9,1975,1.68,False,0,1,27,21.0,-0.6666666666666666,2.75,4
2866,John's Island DGC,Charleston (John's Island),SC,29455,32.725045,-80.08471,3798,2010,Concrete,DISCatcher,9,1974,1.68,False,0,1,27,21.0,-0.6666666666666666,2.39,14
3571,Marion Park,Prairie Du Sac,WI,53578,43.283548,-89.721726,931,2004,Concrete,Mach New 2,9,1974,1.68,False,0,0,27,19.8,-0.7999999999999999,2.0,11
2803,Jacksonville Community DGC ,Jacksonville,AL,36265,33.810795,-85.773193,3366,2009,Natural,DISCatcher,9,1973,1.68,False,0,0,27,19.8,-0.7999999999999999,2.29,7
4271,Orchard Park,Hillsboro,OR,97124,45.536464,-122.89203,1650,2005,Concrete,Mach 3,9,1972,1.68,True,0,0,27,19.7,-0.8111111111111112,2.71,39
2470,Heritage Park,Grandville,MI,49418,42.88721,-85.771913,5017,2011,Concrete,Basket,9,1971,1.68,False,0,0,27,19.8,-0.7999999999999999,2.58,12
1535,Doogan Park,Orland Park,IL,60462,41.62081,-87.867242,2950,2008,Rubber,Mach 5,9,1970,1.68,False,1,1,29,21.0,-0.8888888888888888,2.25,18
2283,Greens Park DGC,San Tan Valley,AZ,85143,33.15514,-111.550406,6116,2012,Grass,Basket,9,1968,1.68,False,1,0,27,19.8,-0.7999999999999999,2.5,6
6366,Walrond Park,Hollins (Roanoke),VA,24019,37.352011,-79.961329,7724,2015,Gravel,DISCatcher,9,1967,1.68,False,0,0,27,19.8,-0.7999999999999999,2.38,4
1071,Circleville Park,State College,PA,16803,40.798193,-77.928547,721,2007,Concrete,DGA,9,1965,1.68,False,0,0,27,19.7,-0.8111111111111112,1.92,13
4629,Prairie Bridges,Ackley,IA,50601,42.561792,-93.062016,4769,2011,Concrete,DGA,9,1965,1.68,False,0,2,31,22.2,-0.9777777777777779,2.75,4
2278,Greeneview High School DGC,Jamestown,OH,45335,39.657022,-83.757941,8354,2016,Grass,Mach 5,9,1965,1.68,False,0,0,29,19.7,-1.0333333333333334,1.75,2
1517,Dodgeland Middle / High School,Juneau,WI,53039,43.402982,-88.713859,3957,2009,Rubber,Mach 2,9,1962,1.68,False,0,0,27,19.7,-0.8111111111111112,1.08,6
3725,Memphis DGC,Memphis,MO,63555,40.461683,-92.164693,7302,2015,Grass,Basket,9,1961,1.68,False,1,0,27,19.7,-0.8111111111111112,2.5,3
6216,Upper Salford Park,Upper Salford,PA,19473,40.279722,-75.440049,5719,2012,Gravel,Mixed,9,1960,1.68,False,0,0,28,19.7,-0.9222222222222223,2.63,8
5499,Spaulding High School DGC,Rochester,NH,03867,43.314047,-70.977806,5880,2012,Mixed,Home Made,9,1960,1.68,False,0,0,27,19.7,-0.8111111111111112,0.5,2
172,Arrow Lake Foundation DGC,Mt. Pleasant,TN,38474,35.542933,-87.215969,9894,2016,Woodchips,Basket,9,1960,1.68,False,0,0,27,19.7,-0.8111111111111112,1.0,2
3280,Leland Municipal Park,Leland,NC,28451,34.237901,-78.009214,9982,2018,Natural,Basket,9,1959,1.68,False,0,0,29,19.7,-1.0333333333333334,1.75,2
4513,Pine River-Backus Schools,Pine River,MN,56474,46.727617,-94.408565,4989,2011,Natural,Chainstar,9,1958,1.68,False,0,1,27,20.9,-0.6777777777777779,2.0,2
3154,Lake Poinsett DGC,Arlington,SD,57212,44.539166,-97.074612,6473,2013,Concrete,DGA,9,1958,1.68,False,0,0,32,19.7,-1.3666666666666667,2.83,3
513,Bluffview Park,Sumpter,WI,53951,43.370394,-89.770111,5170,2009,Natural,DISCatcher,9,1955,1.68,False,0,0,26,19.7,-0.7000000000000001,1.33,3
1475,Dexter American Legion DGC,Dexter,IA,50070,41.518119,-94.22406,7807,2015,Concrete,Lightning DB-5,9,1953,1.68,False,0,0,27,19.7,-0.8111111111111112,1.5,2
1062,Church Park,Sublimity,OR,97385,44.831176,-122.787999,6563,2013,Concrete,DISCatcher,9,1953,1.68,False,0,0,27,19.7,-0.8111111111111112,3.17,6
4871,River Street Park,Mount Holly,NC,28120,35.301616,-81.005816,6071,2013,Natural,DISCatcher,9,1952,1.68,False,1,0,27,19.9,-0.7888888888888891,2.25,10
3509,Macon Middle School,Franklin,NC,28734,35.1622,-83.358,10974,2019,Natural,DISCatcher,9,1951,1.68,True,1,0,28,19.7,-0.9222222222222223,1.75,2
92,Amelia DGC,Amelia,OH,45102,39.016334,-84.228267,960,2004,Grass,Chainstar,9,1950,1.67,False,0,0,27,19.7,-0.8111111111111112,1.63,4
2811,Jamestown DGC,Jamestown,KS,66948,39.59795,-97.859034,7534,2004,Grass,Home Made,9,1949,1.67,False,0,0,27,19.7,-0.8111111111111112,1.5,2
5296,Shepherd Rec. Center DGC,Chattanooga,TN,37421,35.044465,-85.182184,3055,2008,Concrete,Chainstar,9,1949,1.67,False,1,2,27,22.1,-0.5444444444444443,2.94,26
2421,Haw River Nature Trail,Browns Summit,NC,27214,36.249865,-79.755426,7143,2014,Woodchips,Chainstar,9,1945,1.67,False,1,2,27,22.0,-0.5555555555555556,2.1,5
5694,Sunrise UMC,Lewisville,NC,27023,36.082572,-80.392966,10647,2018,Natural,Basket,9,1943,1.67,False,1,2,27,22.0,-0.5555555555555556,3.25,2
6412,Waubonsie Trails,Cantril,IA,52542,40.647481,-92.072463,3661,2009,Grass,Basket,9,1943,1.67,False,0,0,28,19.7,-0.9222222222222223,2.38,4
1754,Emerald Isle Woods,Emerald Isle,NC,28594,34.661659,-77.065974,8985,2017,Gravel,DISCatcher,9,1943,1.67,False,1,2,29,22.0,-0.7777777777777778,2.33,3
5806,The Birdie,Woodland Hills,UT,84653,40.000969,-111.65612,8397,2015,Mixed,Basket,9,1941,1.67,False,0,1,33,21.0,-1.3333333333333333,3.0,2
4927,Riverview DGC,Cedar Falls,IA,50613,42.543141,-92.460139,8638,2016,Grass,Basket,9,1940,1.67,False,0,0,27,19.7,-0.8111111111111112,2.25,2
3443,LORD Corp,Cary,NC,27511,35.731083,-78.80858,9555,2015,Natural,DISCatcher,9,1939,1.67,True,0,1,27,20.8,-0.6888888888888888,1.5,1
3861,Monument Ridge DGC,Raymond,CA,93653,37.215241,-119.99149,1570,2005,Other,Mach 2,9,1938,1.67,False,1,1,27,20.8,-0.6888888888888888,2.92,6
1462,Desert Sands Park DGC,Palmdale,CA,93550,34.591897,-118.125684,2795,2008,Dirt,DISCatcher,9,1937,1.67,False,0,0,36,19.6,-1.822222222222222,2.33,18
2828,JB Hunt Park - JBeast Junior,Springdale,AR,72762,36.203739,-94.15533,10171,2018,Grass,Dynamic Patriot,9,1936,1.67,False,1,1,27,20.8,-0.6888888888888888,3.67,3
2766,Isla Vista Peace Course,Santa Barbara (Isla Vista),CA,93117,34.412614,-119.86365,1388,2000,Dirt,Mach 5,9,1935,1.67,False,0,0,26,19.0,-0.7777777777777778,1.5,16
5549,Springvale DGC - North,Thornton,CO,80233,39.945295,-104.920487,5501,2012,Concrete,Mach 5,9,1935,1.67,True,0,0,27,18.5,-0.9444444444444444,2.32,14
2708,IHCC DGC,Inver Grove Heights,MN,55076,44.829566,-93.054151,6523,2013,Mixed,Basket,9,1933,1.67,False,1,1,29,20.8,-0.911111111111111,1.5,4
2052,Freedom Park,Canton,MI,48188,42.2911,-83.478567,412,1999,Concrete,Mach 5,9,1930,1.67,False,0,0,28,19.5,-0.9444444444444444,2.47,29
4581,Plum Creek,Lexington,NE,68850,40.785335,-99.749166,700,2005,Grass,Mach New 2,9,1930,1.67,False,0,0,27,19.6,-0.8222222222222221,0.1,5
6249,Valley Farms Park,DeWitt Township,MI,48820,42.781008,-84.539119,1958,2005,Grass,DISCatcher,9,1930,1.67,False,0,2,27,22.0,-0.5555555555555556,2.64,14
2094,Fuller Park DGC,Barnwell,SC,29812,33.245059,-81.368297,3493,2009,Concrete,Mach 2,9,1929,1.67,False,0,1,27,20.8,-0.6888888888888888,3.0,4
428,Big Stone Gap DGC,Big Stone Gap,VA,24219,36.8668,-82.766817,9434,2017,Rubber,Dynamic Patriot,9,1927,1.67,False,0,0,27,19.6,-0.8222222222222221,3.0,2
3320,Liberty Park DGC,Sapulpa,OK,74066,36.009727,-96.091891,8671,2016,Natural,DGA,9,1925,1.67,False,0,0,27,19.6,-0.8222222222222221,3.0,1
3947,Mundy Park,Mount Juliet,TN,37122,36.17275,-86.48204,3812,2009,Concrete,InStep,9,1924,1.66,False,1,1,27,19.9,-0.7888888888888891,2.08,13
6372,Wapacuta DGC,Faribault,MN,55021,44.286045,-93.271149,294,2005,Grass,DISCatcher,9,1923,1.66,False,1,0,29,19.6,-1.0444444444444443,2.27,11
1143,Clute Park,Clute,TX,77531,29.0249,-95.4064,1132,1997,Dirt,DISCatcher,9,1923,1.66,True,0,1,27,20.7,-0.7000000000000001,2.22,16
